    Fribourg_Switzerland
    46.82,7.16,610,+1
	m	d	h	#sunAzimuth	sunAltitude
7553	11	11	16	233.298	8.55783
7554	11	11	17	244.648	-0.234141
7555	11	11	18	255.3	-9.86987
7556	11	11	19	265.815	-19.9843
7557	11	11	20	276.892	-30.2341
7558	11	11	21	289.514	-40.2181
7559	11	11	22	305.164	-49.3382
7560	11	11	23	325.853	-56.559
7561	11	12	0	352.367	-60.5214
7562	11	12	1	21.0244	-59.3084
7563	11	12	2	45.0334	-53.6732
7564	11	12	3	63.0705	-45.3498
7565	11	12	4	77.0331	-35.706
7566	11	12	5	88.7498	-25.5316
7567	11	12	6	99.4404	-15.305
7568	11	12	7	109.929	-5.38557
7569	11	12	8	120.835	3.88191
7570	11	12	9	132.662	12.1051
7571	11	12	10	145.779	18.813
7572	11	12	11	160.287	23.4745
7573	11	12	12	175.844	25.6018
7574	11	12	13	191.65	24.9295
7575	11	12	14	206.783	21.5447
7576	11	12	15	220.64	15.842
7577	11	12	16	233.11	8.34899
7578	11	12	17	244.443	-0.424865
7579	11	12	18	255.081	-10.0476
7580	11	12	19	265.579	-20.1554
7581	11	12	20	276.637	-30.406
7582	11	12	21	289.236	-40.4007
7583	11	12	22	304.873	-49.544
7584	11	12	23	325.595	-56.8
7585	11	13	0	352.241	-60.7894
7586	11	13	1	21.0954	-59.581
7587	11	13	2	45.2166	-53.926
7588	11	13	3	63.2809	-45.5819
7589	11	13	4	77.2374	-35.9256
7590	11	13	5	88.9397	-25.7469
7591	11	13	6	99.6148	-15.5227
7592	11	13	7	110.087	-5.61081
7593	11	13	8	120.975	3.64521
7594	11	13	9	132.778	11.8547
7595	11	13	10	145.861	18.5491
7596	11	13	11	160.321	23.2012
7597	11	13	12	175.82	25.3276
7598	11	13	13	191.568	24.6647
7599	11	13	14	206.652	21.298
7600	11	13	15	220.475	15.6174
7601	11	13	16	232.923	8.146
7602	11	13	17	244.239	-0.6097
7603	11	13	18	254.863	-10.2194
7604	11	13	19	265.344	-20.3203
7605	11	13	20	276.382	-30.5717
7606	11	13	21	288.958	-40.5769
7607	11	13	22	304.58	-49.7432
7608	11	13	23	325.332	-57.0347
7609	11	14	0	352.108	-61.0519
7610	11	14	1	21.159	-59.8495
7611	11	14	2	45.3932	-54.1757
7612	11	14	3	63.485	-45.8116
7613	11	14	4	77.4356	-36.1433
7614	11	14	5	89.1237	-25.9606
7615	11	14	6	99.7836	-15.7388
7616	11	14	7	110.24	-5.83422
7617	11	14	8	121.11	3.41072
7618	11	14	9	132.889	11.607
7619	11	14	10	145.937	18.2887
7620	11	14	11	160.351	22.9323
7621	11	14	12	175.793	25.0584
7622	11	14	13	191.484	24.4055
7623	11	14	14	206.521	21.0571
7624	11	14	15	220.31	15.3987
7625	11	14	16	232.736	7.94891
7626	11	14	17	244.037	-0.788635
7627	11	14	18	254.646	-10.3852
7628	11	14	19	265.111	-20.4792
7629	11	14	20	276.128	-30.7311
7630	11	14	21	288.681	-40.7466
7631	11	14	22	304.285	-49.9357
7632	11	14	23	325.064	-57.2628
7633	11	15	0	351.968	-61.3087
7634	11	15	1	21.215	-60.1135
7635	11	15	2	45.5627	-54.4221
7636	11	15	3	63.6824	-46.0388
7637	11	15	4	77.6276	-36.359
7638	11	15	5	89.3019	-26.1725
7639	11	15	6	99.9465	-15.9531
7640	11	15	7	110.387	-6.0557
7641	11	15	8	121.239	3.17854
7642	11	15	9	132.994	11.3622
7643	11	15	10	146.008	18.0319
7644	11	15	11	160.376	22.6677
7645	11	15	12	175.762	24.7943
7646	11	15	13	191.397	24.1519
7647	11	15	14	206.388	20.8221
7648	11	15	15	220.146	15.186
7649	11	15	16	232.55	7.75781
7650	11	15	17	243.835	-0.961579
7651	11	15	18	254.43	-10.545
7652	11	15	19	264.879	-20.6318
7653	11	15	20	275.875	-30.8842
7654	11	15	21	288.404	-40.9096
7655	11	15	22	303.99	-50.1213
7656	11	15	23	324.793	-57.4842
7657	11	16	0	351.82	-61.5596
7658	11	16	1	21.2634	-60.3731
7659	11	16	2	45.7252	-54.6651
7660	11	16	3	63.8732	-46.2635
7661	11	16	4	77.8134	-36.5726
7662	11	16	5	89.474	-26.3825
7663	11	16	6	100.104	-16.1655
7664	11	16	7	110.529	-6.27514
7665	11	16	8	121.362	2.9488
7666	11	16	9	133.093	11.1204
7667	11	16	10	146.074	17.7789
7668	11	16	11	160.396	22.4078
7669	11	16	12	175.728	24.5355
7670	11	16	13	191.309	23.904
7671	11	16	14	206.255	20.5931
7672	11	16	15	219.981	14.9793
7673	11	16	16	232.364	7.57274
7674	11	16	17	243.635	-1.12845
7675	11	16	18	254.216	-10.6986
7676	11	16	19	264.648	-20.7783
7677	11	16	20	275.624	-31.0309
7678	11	16	21	288.128	-41.066
7679	11	16	22	303.693	-50.3001
7680	11	16	23	324.517	-57.6989
7681	11	17	0	351.665	-61.8046
7682	11	17	1	21.3038	-60.6281
7683	11	17	2	45.8802	-54.9047
7684	11	17	3	64.0572	-46.4855
7685	11	17	4	77.9927	-36.7841
7686	11	17	5	89.6401	-26.5907
7687	11	17	6	100.255	-16.376
7688	11	17	7	110.665	-6.49244
7689	11	17	8	121.48	2.7216
7690	11	17	9	133.187	10.8818
7691	11	17	10	146.135	17.5297
7692	11	17	11	160.412	22.1524
7693	11	17	12	175.691	24.282
7694	11	17	13	191.219	23.662
7695	11	17	14	206.121	20.3702
7696	11	17	15	219.817	14.7788
7697	11	17	16	232.18	7.39378
7698	11	17	17	243.436	-1.28924
7699	11	17	18	254.003	-10.8462
7700	11	17	19	264.42	-20.9186
7701	11	17	20	275.374	-31.1712
7702	11	17	21	287.853	-41.2158
7703	11	17	22	303.396	-50.472
7704	11	17	23	324.237	-57.9068
7705	11	18	0	351.503	-62.0435
7706	11	18	1	21.3363	-60.8783
7707	11	18	2	46.0278	-55.1408
7708	11	18	3	64.2341	-46.7049
7709	11	18	4	78.1655	-36.9933
7710	11	18	5	89.8	-26.7968
7711	11	18	6	100.4	-16.5845
7712	11	18	7	110.794	-6.70747
7713	11	18	8	121.592	2.49708
7714	11	18	9	133.275	10.6464
7715	11	18	10	146.19	17.2845
7716	11	18	11	160.423	21.9019
7717	11	18	12	175.65	24.034
7718	11	18	13	191.126	23.4259
7719	11	18	14	205.987	20.1533
7720	11	18	15	219.653	14.5844
7721	11	18	16	231.997	7.221
7722	11	18	17	243.239	-1.44389
7723	11	18	18	253.792	-10.9876
7724	11	18	19	264.193	-21.0526
7725	11	18	20	275.126	-31.305
7726	11	18	21	287.578	-41.3589
7727	11	18	22	303.099	-50.6369
7728	11	18	23	323.954	-58.1078
7729	11	19	0	351.334	-62.2762
7730	11	19	1	21.3606	-61.1238
7731	11	19	2	46.1677	-55.3733
7732	11	19	3	64.404	-46.9214
7733	11	19	4	78.3317	-37.2003
7734	11	19	5	89.9537	-27.0008
7735	11	19	6	100.54	-16.7909
7736	11	19	7	110.919	-6.92016
7737	11	19	8	121.698	2.27533
7738	11	19	9	133.358	10.4144
7739	11	19	10	146.24	17.0434
7740	11	19	11	160.43	21.6562
7741	11	19	12	175.607	23.7915
7742	11	19	13	191.033	23.1958
7743	11	19	14	205.852	19.9427
7744	11	19	15	219.49	14.3963
7745	11	19	16	231.815	7.05444
7746	11	19	17	243.043	-1.59236
7747	11	19	18	253.583	-11.1227
7748	11	19	19	263.968	-21.1804
7749	11	19	20	274.88	-31.4324
7750	11	19	21	287.306	-41.4952
7751	11	19	22	302.802	-50.7949
7752	11	19	23	323.667	-58.3017
7753	11	20	0	351.158	-62.5026
7754	11	20	1	21.3765	-61.3644
7755	11	20	2	46.2997	-55.6021
7756	11	20	3	64.5665	-47.1351
7757	11	20	4	78.4912	-37.4049
7758	11	20	5	90.101	-27.2026
7759	11	20	6	100.673	-16.995
7760	11	20	7	111.037	-7.13037
7761	11	20	8	121.798	2.05647
7762	11	20	9	133.435	10.1859
7763	11	20	10	146.285	16.8066
7764	11	20	11	160.433	21.4155
7765	11	20	12	175.559	23.5547
7766	11	20	13	190.937	22.9718
7767	11	20	14	205.717	19.7384
7768	11	20	15	219.327	14.2145
7769	11	20	16	231.634	6.89416
7770	11	20	17	242.848	-1.73455
7771	11	20	18	253.376	-11.2517
7772	11	20	19	263.745	-21.3018
7773	11	20	20	274.636	-31.5533
7774	11	20	21	287.035	-41.6249
7775	11	20	22	302.504	-50.9457
7776	11	20	23	323.378	-58.4886
7777	11	21	0	350.974	-62.7225
7778	11	21	1	21.3839	-61.6
7779	11	21	2	46.4236	-55.8271
7780	11	21	3	64.7217	-47.3458
7781	11	21	4	78.6439	-37.6069
7782	11	21	5	90.242	-27.4021
7783	11	21	6	100.8	-17.1968
7784	11	21	7	111.149	-7.33801
7785	11	21	8	121.892	1.84062
7786	11	21	9	133.506	9.96104
7787	11	21	10	146.324	16.5741
7788	11	21	11	160.431	21.1799
7789	11	21	12	175.509	23.3236
7790	11	21	13	190.839	22.754
7791	11	21	14	205.581	19.5405
7792	11	21	15	219.165	14.0391
7793	11	21	16	231.454	6.74021
7794	11	21	17	242.656	-1.87049
7795	11	21	18	253.171	-11.3744
7796	11	21	19	263.524	-21.4169
7797	11	21	20	274.394	-31.6678
7798	11	21	21	286.766	-41.7477
7799	11	21	22	302.208	-51.0895
7800	11	21	23	323.086	-58.6683
7801	11	22	0	350.784	-62.936
7802	11	22	1	21.3827	-61.8304
7803	11	22	2	46.5392	-56.0483
7804	11	22	3	64.8692	-47.5536
7805	11	22	4	78.7896	-37.8065
7806	11	22	5	90.3765	-27.5993
7807	11	22	6	100.921	-17.3962
7808	11	22	7	111.255	-7.54297
7809	11	22	8	121.981	1.6279
7810	11	22	9	133.572	9.73987
7811	11	22	10	146.359	16.346
7812	11	22	11	160.425	20.9495
7813	11	22	12	175.456	23.0984
7814	11	22	13	190.74	22.5424
7815	11	22	14	205.445	19.349
7816	11	22	15	219.003	13.8701
7817	11	22	16	231.276	6.59264
7818	11	22	17	242.465	-2.00013
7819	11	22	18	252.968	-11.4908
7820	11	22	19	263.306	-21.5256
7821	11	22	20	274.155	-31.7757
7822	11	22	21	286.498	-41.8638
7823	11	22	22	301.912	-51.2262
7824	11	22	23	322.791	-58.8407
7825	11	23	0	350.587	-63.1427
7826	11	23	1	21.3727	-62.0556
7827	11	23	2	46.6465	-56.2655
7828	11	23	3	65.0091	-47.7582
7829	11	23	4	78.9282	-38.0034
7830	11	23	5	90.5044	-27.794
7831	11	23	6	101.036	-17.593
7832	11	23	7	111.355	-7.74513
7833	11	23	8	122.064	1.41842
7834	11	23	9	133.632	9.52255
7835	11	23	10	146.388	16.1225
7836	11	23	11	160.414	20.7245
7837	11	23	12	175.4	22.8792
7838	11	23	13	190.64	22.3372
7839	11	23	14	205.309	19.164
7840	11	23	15	218.843	13.7077
7841	11	23	16	231.099	6.45151
7842	11	23	17	242.277	-2.12339
7843	11	23	18	252.767	-11.6008
7844	11	23	19	263.09	-21.628
7845	11	23	20	273.918	-31.8771
7846	11	23	21	286.234	-41.9731
7847	11	23	22	301.617	-51.3558
7848	11	23	23	322.494	-59.0059
7849	11	24	0	350.383	-63.3428
7850	11	24	1	21.3539	-62.2755
7851	11	24	2	46.7451	-56.4786
7852	11	24	3	65.1411	-47.9596
7853	11	24	4	79.0597	-38.1976
7854	11	24	5	90.6258	-27.9862
7855	11	24	6	101.145	-17.7873
7856	11	24	7	111.45	-7.9444
7857	11	24	8	122.141	1.21228
7858	11	24	9	133.686	9.30919
7859	11	24	10	146.413	15.9037
7860	11	24	11	160.4	20.5048
7861	11	24	12	175.341	22.666
7862	11	24	13	190.538	22.1385
7863	11	24	14	205.173	18.9857
7864	11	24	15	218.683	13.5518
7865	11	24	16	230.924	6.31687
7866	11	24	17	242.09	-2.24029
7867	11	24	18	252.569	-11.7046
7868	11	24	19	262.877	-21.724
7869	11	24	20	273.684	-31.9721
7870	11	24	21	285.972	-42.0756
7871	11	24	22	301.324	-51.4782
7872	11	24	23	322.196	-59.1637
7873	11	25	0	350.173	-63.5359
7874	11	25	1	21.3262	-62.4899
7875	11	25	2	46.835	-56.6877
7876	11	25	3	65.2652	-48.1578
7877	11	25	4	79.184	-38.389
7878	11	25	5	90.7404	-28.1757
7879	11	25	6	101.247	-17.9788
7880	11	25	7	111.538	-8.14067
7881	11	25	8	122.212	1.0096
7882	11	25	9	133.735	9.0999
7883	11	25	10	146.432	15.6897
7884	11	25	11	160.381	20.2907
7885	11	25	12	175.279	22.4589
7886	11	25	13	190.434	21.9462
7887	11	25	14	205.036	18.8139
7888	11	25	15	218.524	13.4025
7889	11	25	16	230.751	6.18872
7890	11	25	17	241.906	-2.35076
7891	11	25	18	252.374	-11.8019
7892	11	25	19	262.666	-21.8137
7893	11	25	20	273.453	-32.0604
7894	11	25	21	285.712	-42.1713
7895	11	25	22	301.033	-51.5934
7896	11	25	23	321.896	-59.3141
7897	11	26	0	349.956	-63.7221
7898	11	26	1	21.2892	-62.6988
7899	11	26	2	46.916	-56.8925
7900	11	26	3	65.3811	-48.3526
7901	11	26	4	79.301	-38.5775
7902	11	26	5	90.8483	-28.3624
7903	11	26	6	101.343	-18.1674
7904	11	26	7	111.62	-8.33383
7905	11	26	8	122.277	0.810492
7906	11	26	9	133.779	8.8948
7907	11	26	10	146.447	15.4806
7908	11	26	11	160.359	20.0822
7909	11	26	12	175.214	22.258
7910	11	26	13	190.33	21.7606
7911	11	26	14	204.9	18.6489
7912	11	26	15	218.366	13.26
7913	11	26	16	230.579	6.06715
7914	11	26	17	241.724	-2.45481
7915	11	26	18	252.181	-11.893
7916	11	26	19	262.459	-21.897
7917	11	26	20	273.226	-32.1423
7918	11	26	21	285.456	-42.2603
7919	11	26	22	300.743	-51.7014
7920	11	26	23	321.595	-59.457
7921	11	27	0	349.733	-63.9012
7922	11	27	1	21.2434	-62.902
7923	11	27	2	46.9879	-57.093
7924	11	27	3	65.4889	-48.544
7925	11	27	4	79.4105	-38.763
7926	11	27	5	90.9495	-28.5464
7927	11	27	6	101.432	-18.3532
7928	11	27	7	111.696	-8.52378
7929	11	27	8	122.337	0.615066
7930	11	27	9	133.817	8.694
7931	11	27	10	146.456	15.2765
7932	11	27	11	160.332	19.8795
7933	11	27	12	175.147	22.0635
7934	11	27	13	190.224	21.5816
7935	11	27	14	204.764	18.4907
7936	11	27	15	218.209	13.1241
7937	11	27	16	230.409	5.95214
7938	11	27	17	241.544	-2.5524
7939	11	27	18	251.991	-11.9776
7940	11	27	19	262.255	-21.9738
7941	11	27	20	273.001	-32.2177
7942	11	27	21	285.203	-42.3424
7943	11	27	22	300.456	-51.8022
7944	11	27	23	321.293	-59.5924
7945	11	28	0	349.505	-64.0732
7946	11	28	1	21.1881	-63.0995
7947	11	28	2	47.0507	-57.2891
7948	11	28	3	65.5883	-48.7319
7949	11	28	4	79.5126	-38.9455
7950	11	28	5	91.0437	-28.7274
7951	11	28	6	101.516	-18.5359
7952	11	28	7	111.766	-8.71039
7953	11	28	8	122.391	0.423436
7954	11	28	9	133.85	8.4976
7955	11	28	10	146.461	15.0776
7956	11	28	11	160.301	19.6826
7957	11	28	12	175.077	21.8754
7958	11	28	13	190.116	21.4094
7959	11	28	14	204.627	18.3393
7960	11	28	15	218.054	12.995
7961	11	28	16	230.241	5.84379
7962	11	28	17	241.367	-2.64349
7963	11	28	18	251.804	-12.0559
7964	11	28	19	262.054	-22.0444
7965	11	28	20	272.781	-32.2866
7966	11	28	21	284.954	-42.4179
7967	11	28	22	300.172	-51.8959
7968	11	28	23	320.991	-59.7202
7969	11	29	0	349.271	-64.2379
7970	11	29	1	21.1237	-63.291
7971	11	29	2	47.1041	-57.4807
7972	11	29	3	65.6792	-48.9161
7973	11	29	4	79.6071	-39.1248
7974	11	29	5	91.131	-28.9054
7975	11	29	6	101.592	-18.7155
7976	11	29	7	111.83	-8.89359
7977	11	29	8	122.439	0.235704
7978	11	29	9	133.877	8.30572
7979	11	29	10	146.46	14.8838
7980	11	29	11	160.267	19.4915
7981	11	29	12	175.004	21.6937
7982	11	29	13	190.008	21.2439
7983	11	29	14	204.491	18.1948
7984	11	29	15	217.9	12.8728
7985	11	29	16	230.076	5.74207
7986	11	29	17	241.192	-2.72811
7987	11	29	18	251.62	-12.1277
7988	11	29	19	261.857	-22.1085
7989	11	29	20	272.564	-32.349
7990	11	29	21	284.708	-42.4865
7991	11	29	22	299.891	-51.9824
7992	11	29	23	320.689	-59.8404
7993	11	30	0	349.031	-64.3953
7994	11	30	1	21.0499	-63.4766
7995	11	30	2	47.148	-57.6677
7996	11	30	3	65.7616	-49.0967
7997	11	30	4	79.6938	-39.3009
7998	11	30	5	91.2114	-29.0803
7999	11	30	6	101.662	-18.8919
8000	11	30	7	111.887	-9.07326
8001	11	30	8	122.481	0.0519701
8002	11	30	9	133.899	8.11845
8003	11	30	10	146.455	14.6954
8004	11	30	11	160.229	19.3065
8005	11	30	12	174.929	21.5186
8006	11	30	13	189.899	21.0854
8007	11	30	14	204.356	18.0573
8008	11	30	15	217.747	12.7574
8009	11	30	16	229.912	5.64705
8010	11	30	17	241.02	-2.80619
8011	11	30	18	251.439	-12.1932
8012	11	30	19	261.663	-22.1663
8013	11	30	20	272.35	-32.405
8014	11	30	21	284.467	-42.5484
8015	11	30	22	299.613	-52.0617
8016	11	30	23	320.388	-59.9531
8017	12	1	0	348.787	-64.5452
8018	12	1	1	20.9668	-63.6561
8019	12	1	2	47.1823	-57.8501
8020	12	1	3	65.8353	-49.2736
8021	12	1	4	79.7729	-39.4737
8022	12	1	5	91.2847	-29.252
8023	12	1	6	101.726	-19.065
8024	12	1	7	111.939	-9.2493
8025	12	1	8	122.517	-0.127651
8026	12	1	9	133.915	7.93592
8027	12	1	10	146.446	14.5123
8028	12	1	11	160.187	19.1276
8029	12	1	12	174.852	21.3502
8030	12	1	13	189.788	20.9338
8031	12	1	14	204.221	17.9267
8032	12	1	15	217.595	12.6489
8033	12	1	16	229.751	5.55874
8034	12	1	17	240.852	-2.87778
8035	12	1	18	251.261	-12.2523
8036	12	1	19	261.473	-22.2177
8037	12	1	20	272.141	-32.4545
8038	12	1	21	284.23	-42.6037
8039	12	1	22	299.339	-52.1338
8040	12	1	23	320.087	-60.0581
8041	12	2	0	348.538	-64.6877
8042	12	2	1	20.8744	-63.8294
8043	12	2	2	47.2068	-58.0276
8044	12	2	3	65.9002	-49.4465
8045	12	2	4	79.8442	-39.6431
8046	12	2	5	91.351	-29.4205
8047	12	2	6	101.783	-19.2347
8048	12	2	7	111.985	-9.42161
8049	12	2	8	122.548	-0.303057
8050	12	2	9	133.926	7.7582
8051	12	2	10	146.431	14.3348
8052	12	2	11	160.141	18.9549
8053	12	2	12	174.772	21.1884
8054	12	2	13	189.677	20.7892
8055	12	2	14	204.086	17.8033
8056	12	2	15	217.446	12.5473
8057	12	2	16	229.592	5.47715
8058	12	2	17	240.686	-2.94282
8059	12	2	18	251.087	-12.305
8060	12	2	19	261.287	-22.2628
8061	12	2	20	271.937	-32.4976
8062	12	2	21	283.997	-42.6522
8063	12	2	22	299.068	-52.1988
8064	12	2	23	319.788	-60.1554
8065	12	3	0	348.284	-64.8225
8066	12	3	1	20.7726	-63.9964
8067	12	3	2	47.2216	-58.2003
8068	12	3	3	65.9562	-49.6155
8069	12	3	4	79.9075	-39.8089
8070	12	3	5	91.4101	-29.5855
8071	12	3	6	101.834	-19.4008
8072	12	3	7	112.024	-9.59009
8073	12	3	8	122.573	-0.474146
8074	12	3	9	133.932	7.58543
8075	12	3	10	146.412	14.163
8076	12	3	11	160.091	18.7885
8077	12	3	12	174.69	21.0335
8078	12	3	13	189.565	20.6517
8079	12	3	14	203.952	17.6869
8080	12	3	15	217.297	12.4527
8081	12	3	16	229.435	5.40231
8082	12	3	17	240.523	-3.00133
8083	12	3	18	250.917	-12.3513
8084	12	3	19	261.105	-22.3017
8085	12	3	20	271.736	-32.5344
8086	12	3	21	283.769	-42.6942
8087	12	3	22	298.802	-52.2567
8088	12	3	23	319.491	-60.2451
8089	12	4	0	348.027	-64.9497
8090	12	4	1	20.6615	-64.157
8091	12	4	2	47.2263	-58.3681
8092	12	4	3	66.0033	-49.7805
8093	12	4	4	79.963	-39.9712
8094	12	4	5	91.4621	-29.747
8095	12	4	6	101.878	-19.5634
8096	12	4	7	112.057	-9.75462
8097	12	4	8	122.592	-0.640816
8098	12	4	9	133.932	7.41766
8099	12	4	10	146.389	13.9968
8100	12	4	11	160.039	18.6284
8101	12	4	12	174.605	20.8854
8102	12	4	13	189.452	20.5212
8103	12	4	14	203.818	17.5777
8104	12	4	15	217.151	12.365
8105	12	4	16	229.281	5.33426
8106	12	4	17	240.363	-3.05331
8107	12	4	18	250.75	-12.3913
8108	12	4	19	260.927	-22.3342
8109	12	4	20	271.541	-32.5648
8110	12	4	21	283.545	-42.7295
8111	12	4	22	298.541	-52.3075
8112	12	4	23	319.196	-60.3271
8113	12	5	0	347.765	-65.0692
8114	12	5	1	20.5412	-64.311
8115	12	5	2	47.2211	-58.5308
8116	12	5	3	66.0414	-49.9413
8117	12	5	4	80.0104	-40.1298
8118	12	5	5	91.507	-29.905
8119	12	5	6	101.915	-19.7222
8120	12	5	7	112.084	-9.91514
8121	12	5	8	122.605	-0.802981
8122	12	5	9	133.928	7.25502
8123	12	5	10	146.361	13.8364
8124	12	5	11	159.982	18.4747
8125	12	5	12	174.519	20.7442
8126	12	5	13	189.339	20.398
8127	12	5	14	203.685	17.4756
8128	12	5	15	217.006	12.2844
8129	12	5	16	229.13	5.27296
8130	12	5	17	240.207	-3.09875
8131	12	5	18	250.587	-12.4249
8132	12	5	19	260.754	-22.3604
8133	12	5	20	271.35	-32.5888
8134	12	5	21	283.327	-42.7583
8135	12	5	22	298.285	-52.3513
8136	12	5	23	318.903	-60.4014
8137	12	6	0	347.5	-65.1809
8138	12	6	1	20.4117	-64.4585
8139	12	6	2	47.2058	-58.6883
8140	12	6	3	66.0703	-50.098
8141	12	6	4	80.0498	-40.2846
8142	12	6	5	91.5446	-30.0594
8143	12	6	6	101.946	-19.8773
8144	12	6	7	112.105	-10.0715
8145	12	6	8	122.613	-0.960526
8146	12	6	9	133.918	7.0976
8147	12	6	10	146.328	13.6819
8148	12	6	11	159.922	18.3276
8149	12	6	12	174.43	20.6101
8150	12	6	13	189.225	20.282
8151	12	6	14	203.553	17.3808
8152	12	6	15	216.863	12.2109
8153	12	6	16	228.981	5.21847
8154	12	6	17	240.053	-3.13763
8155	12	6	18	250.428	-12.4522
8156	12	6	19	260.585	-22.3804
8157	12	6	20	271.164	-32.6066
8158	12	6	21	283.115	-42.7805
8159	12	6	22	298.033	-52.388
8160	12	6	23	318.613	-60.468
8161	12	7	0	347.233	-65.2847
8162	12	7	1	20.273	-64.5992
8163	12	7	2	47.1803	-58.8406
8164	12	7	3	66.09	-50.2503
8165	12	7	4	80.0811	-40.4356
8166	12	7	5	91.5749	-30.21
8167	12	7	6	101.97	-20.0284
8168	12	7	7	112.12	-10.2237
8169	12	7	8	122.614	-1.11337
8170	12	7	9	133.903	6.94549
8171	12	7	10	146.291	13.5333
8172	12	7	11	159.859	18.187
8173	12	7	12	174.339	20.4829
8174	12	7	13	189.111	20.1733
8175	12	7	14	203.422	17.2932
8176	12	7	15	216.723	12.1444
8177	12	7	16	228.835	5.17078
8178	12	7	17	239.904	-3.17
8179	12	7	18	250.273	-12.4732
8180	12	7	19	260.42	-22.3942
8181	12	7	20	270.983	-32.6182
8182	12	7	21	282.907	-42.7963
8183	12	7	22	297.788	-52.4178
8184	12	7	23	318.327	-60.527
8185	12	8	0	346.962	-65.3807
8186	12	8	1	20.1253	-64.7332
8187	12	8	2	47.1445	-58.9875
8188	12	8	3	66.1005	-50.3982
8189	12	8	4	80.1042	-40.5827
8190	12	8	5	91.598	-30.3567
8191	12	8	6	101.988	-20.1756
8192	12	8	7	112.128	-10.3715
8193	12	8	8	122.611	-1.26141
8194	12	8	9	133.882	6.79877
8195	12	8	10	146.25	13.3908
8196	12	8	11	159.792	18.0531
8197	12	8	12	174.247	20.3629
8198	12	8	13	188.996	20.0719
8199	12	8	14	203.291	17.213
8200	12	8	15	216.584	12.085
8201	12	8	16	228.693	5.12987
8202	12	8	17	239.758	-3.19583
8203	12	8	18	250.122	-12.4878
8204	12	8	19	260.26	-22.4018
8205	12	8	20	270.807	-32.6235
8206	12	8	21	282.706	-42.8056
8207	12	8	22	297.548	-52.4406
8208	12	8	23	318.044	-60.5784
8209	12	9	0	346.69	-65.4687
8210	12	9	1	19.9688	-64.8602
8211	12	9	2	47.0986	-59.129
8212	12	9	3	66.1016	-50.5417
8213	12	9	4	80.1192	-40.7257
8214	12	9	5	91.6138	-30.4995
8215	12	9	6	101.999	-20.3187
8216	12	9	7	112.131	-10.515
8217	12	9	8	122.601	-1.40456
8218	12	9	9	133.857	6.65753
8219	12	9	10	146.204	13.2544
8220	12	9	11	159.723	17.9259
8221	12	9	12	174.152	20.25
8222	12	9	13	188.88	19.9779
8223	12	9	14	203.162	17.14
8224	12	9	15	216.447	12.0327
8225	12	9	16	228.553	5.09579
8226	12	9	17	239.615	-3.21517
8227	12	9	18	249.975	-12.4962
8228	12	9	19	260.105	-22.4033
8229	12	9	20	270.637	-32.6227
8230	12	9	21	282.51	-42.8086
8231	12	9	22	297.314	-52.4566
8232	12	9	23	317.766	-60.6221
8233	12	10	0	346.416	-65.5487
8234	12	10	1	19.8035	-64.9802
8235	12	10	2	47.0423	-59.265
8236	12	10	3	66.0934	-50.6806
8237	12	10	4	80.126	-40.8646
8238	12	10	5	91.6223	-30.6383
8239	12	10	6	102.003	-20.4576
8240	12	10	7	112.127	-10.6539
8241	12	10	8	122.586	-1.54274
8242	12	10	9	133.827	6.52185
8243	12	10	10	146.154	13.1242
8244	12	10	11	159.65	17.8055
8245	12	10	12	174.056	20.1444
8246	12	10	13	188.765	19.8912
8247	12	10	14	203.034	17.0744
8248	12	10	15	216.313	11.9876
8249	12	10	16	228.416	5.06851
8250	12	10	17	239.477	-3.22803
8251	12	10	18	249.833	-12.4984
8252	12	10	19	259.955	-22.3988
8253	12	10	20	270.472	-32.6158
8254	12	10	21	282.321	-42.8052
8255	12	10	22	297.086	-52.4657
8256	12	10	23	317.492	-60.6583
8257	12	11	0	346.14	-65.6207
8258	12	11	1	19.6298	-65.0931
8259	12	11	2	46.9757	-59.3953
8260	12	11	3	66.0758	-50.8148
8261	12	11	4	80.1245	-40.9992
8262	12	11	5	91.6235	-30.773
8263	12	11	6	102.001	-20.5922
8264	12	11	7	112.118	-10.7882
8265	12	11	8	122.566	-1.67584
8266	12	11	9	133.791	6.39183
8267	12	11	10	146.1	13.0003
8268	12	11	11	159.574	17.6919
8269	12	11	12	173.958	20.046
8270	12	11	13	188.649	19.812
8271	12	11	14	202.907	17.0162
8272	12	11	15	216.181	11.9495
8273	12	11	16	228.282	5.04802
8274	12	11	17	239.342	-3.23439
8275	12	11	18	249.695	-12.4943
